case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_24680,24680,1,200,"7,13,25,32,35",157.97631554730665,3.0742357715624995
ieee33,ieee33_seed_24680,24680,1,200,"7,10,27,32,34",143.62896192188538,3.082323419343749
ieee33,ieee33_seed_24680,24680,2,299,"7,10,27,32,34",143.62896192188538,3.082323419343749
ieee33,ieee33_seed_24680,24680,2,299,"7,9,13,25,32",150.30220782488777,3.038073760218749
ieee33,ieee33_seed_24680,24680,2,299,"7,10,27,34,36",144.30229040933327,3.062801510906249
ieee33,ieee33_seed_24680,24680,3,396,"7,10,27,32,34",143.62896192188538,3.082323419343749
ieee33,ieee33_seed_24680,24680,3,396,"7,9,13,25,32",150.30220782488777,3.038073760218749
ieee33,ieee33_seed_24680,24680,3,396,"7,10,27,34,36",144.30229040933327,3.062801510906249
ieee33,ieee33_seed_24680,24680,3,396,"7,11,27,34,36",143.81582884285123,3.0664270081875
ieee33,ieee33_seed_24680,24680,3,396,"7,10,13,32,37",141.57613942541096,3.34893691171875
ieee33,ieee33_seed_24680,24680,4,489,"7,10,27,32,34",143.62896192188538,3.082323419343749
ieee33,ieee33_seed_24680,24680,4,489,"7,10,27,34,36",144.30229040933327,3.062801510906249
ieee33,ieee33_seed_24680,24680,4,489,"7,11,27,34,36",143.81582884285123,3.0664270081875
ieee33,ieee33_seed_24680,24680,4,489,"7,10,13,32,37",141.57613942541096,3.34893691171875
ieee33,ieee33_seed_24680,24680,4,489,"7,10,13,27,32",144.68458094551917,3.00553724615625
ieee33,ieee33_seed_24680,24680,5,582,"7,10,27,34,36",144.30229040933327,3.062801510906249
ieee33,ieee33_seed_24680,24680,5,582,"7,11,27,34,36",143.81582884285123,3.0664270081875
ieee33,ieee33_seed_24680,24680,5,582,"7,10,13,27,32",144.68458094551917,3.00553724615625
ieee33,ieee33_seed_24680,24680,5,582,"7,11,28,34,36",140.87706676304427,3.0729343109999996
ieee33,ieee33_seed_24680,24680,6,676,"7,10,27,34,36",144.30229040933327,3.062801510906249
ieee33,ieee33_seed_24680,24680,6,676,"7,11,27,34,36",143.81582884285123,3.0664270081875
ieee33,ieee33_seed_24680,24680,6,676,"7,10,13,27,32",144.68458094551917,3.00553724615625
ieee33,ieee33_seed_24680,24680,6,676,"7,11,28,34,36",140.87706676304427,3.0729343109999996
ieee33,ieee33_seed_24680,24680,7,761,"7,10,13,27,32",144.68458094551917,3.00553724615625
ieee33,ieee33_seed_24680,24680,7,761,"7,11,28,34,36",140.87706676304427,3.0729343109999996
ieee33,ieee33_seed_24680,24680,7,761,"7,9,13,27,32",143.36315834998476,3.0120445489687495
ieee33,ieee33_seed_24680,24680,8,847,"7,11,28,34,36",140.87706676304427,3.0729343109999996
ieee33,ieee33_seed_24680,24680,8,847,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_24680,24680,9,930,"7,11,28,34,36",140.87706676304427,3.0729343109999996
ieee33,ieee33_seed_24680,24680,9,930,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_24680,24680,10,998,"7,11,28,34,36",140.87706676304427,3.0729343109999996
ieee33,ieee33_seed_24680,24680,10,998,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_24680,24680,11,1081,"7,11,28,34,36",140.87706676304427,3.0729343109999996
ieee33,ieee33_seed_24680,24680,11,1081,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_24680,24680,11,1081,"7,11,14,27,32",141.90317927310522,3.0091627434374995
ieee33,ieee33_seed_24680,24680,12,1161,"7,11,28,34,36",140.87706676304427,3.0729343109999996
ieee33,ieee33_seed_24680,24680,12,1161,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_24680,24680,12,1161,"7,11,14,27,32",141.90317927310522,3.0091627434374995
ieee33,ieee33_seed_24680,24680,12,1161,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_24680,24680,13,1242,"7,11,14,27,32",141.90317927310522,3.0091627434374995
ieee33,ieee33_seed_24680,24680,13,1242,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_24680,24680,13,1242,"7,9,13,28,32",140.54837456437653,3.01855185178125
