case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_24680,24680,1,1.9118166000116616,200,200,0,0,100,100,2,2,143.62896192188538,3.0742357715624995
ieee33,ieee33_seed_24680,24680,2,2.795332600013353,99,299,100,100,100,100,3,3,143.62896192188538,3.038073760218749
ieee33,ieee33_seed_24680,24680,3,3.5685542999999598,97,396,100,200,100,100,5,5,141.57613942541096,3.038073760218749
ieee33,ieee33_seed_24680,24680,4,4.274720899993554,93,489,100,300,100,100,5,5,141.57613942541096,3.00553724615625
ieee33,ieee33_seed_24680,24680,5,4.98919650001335,93,582,100,400,100,100,4,4,140.87706676304427,3.00553724615625
ieee33,ieee33_seed_24680,24680,6,5.7197121999925,94,676,100,500,100,100,4,4,140.87706676304427,3.00553724615625
ieee33,ieee33_seed_24680,24680,7,6.373679699987406,85,761,100,600,100,100,3,3,140.87706676304427,3.00553724615625
ieee33,ieee33_seed_24680,24680,8,7.035711100004846,86,847,100,700,100,100,2,2,140.87706676304427,3.0026554406249994
ieee33,ieee33_seed_24680,24680,9,7.674789399985457,83,930,100,800,100,100,2,2,140.87706676304427,3.0026554406249994
ieee33,ieee33_seed_24680,24680,10,8.204196200007573,68,998,100,900,100,100,2,2,140.87706676304427,3.0026554406249994
ieee33,ieee33_seed_24680,24680,11,8.852835800003959,83,1081,100,1000,100,100,3,3,140.87706676304427,3.0026554406249994
ieee33,ieee33_seed_24680,24680,12,9.480577500013169,80,1161,100,1100,100,100,4,4,140.87706676304427,2.99902994334375
ieee33,ieee33_seed_24680,24680,13,10.121583800006192,81,1242,100,1200,100,100,3,3,140.54837456437653,2.99902994334375
ieee33,ieee33_seed_24680,24680,14,10.691544500004966,73,1315,100,1300,100,100,2,2,139.15707296498272,2.99902994334375
ieee33,ieee33_seed_24680,24680,15,11.184482499986188,62,1377,100,1400,100,100,2,2,139.15707296498272,2.99902994334375
ieee33,ieee33_seed_24680,24680,16,11.749553600006038,72,1449,100,1500,100,100,2,2,139.15707296498272,2.99902994334375
ieee33,ieee33_seed_24680,24680,17,12.306382200011285,70,1519,100,1600,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_24680,24680,18,12.83742580001126,67,1586,100,1700,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_24680,24680,19,13.363117500004591,64,1650,100,1800,100,100,4,4,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,20,13.882881800003815,64,1714,100,1900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,21,14.395873100002063,64,1778,100,2000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,22,14.786901499988744,47,1825,100,2100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,23,15.235180899995612,55,1880,100,2200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,24,15.585143800009973,40,1920,100,2300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,25,16.118071500008227,65,1985,100,2400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,26,16.593349500006298,58,2043,100,2500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,27,17.010931800003164,50,2093,100,2600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,28,17.426061600010144,48,2141,100,2700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,29,17.792740100005176,41,2182,100,2800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,30,18.200404100003652,49,2231,100,2900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,31,18.550716500001727,36,2267,100,3000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,32,18.928282400011085,43,2310,100,3100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,33,19.259232100012014,38,2348,100,3200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,34,19.566602700011572,33,2381,100,3300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,35,19.87706570001319,33,2414,100,3400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,36,20.18348499998683,34,2448,100,3500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,37,20.519548300013412,36,2484,100,3600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,38,20.840193599986378,35,2519,100,3700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,39,21.103845700010424,28,2547,100,3800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,40,21.37655730001279,29,2576,100,3900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,41,21.740396999986842,36,2612,100,4000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,42,22.09153360000346,40,2652,100,4100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,43,22.435237600002438,38,2690,100,4200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,44,22.700307399994927,27,2717,100,4300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,45,23.001299900002778,33,2750,100,4400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,46,23.284785499999998,30,2780,100,4500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,47,23.535258999996586,25,2805,100,4600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,48,23.778699299989967,24,2829,100,4700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,49,23.990175399987493,20,2849,100,4800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,50,24.237444900005357,25,2874,100,4900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,51,24.496778800006723,27,2901,100,5000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,52,24.656935200007865,12,2913,100,5100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,53,24.886141199996928,22,2935,100,5200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,54,25.07334410000476,17,2952,100,5300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,55,25.25152329998673,14,2966,100,5400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,56,25.455606200004695,19,2985,100,5500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,57,25.68743409999297,22,3007,100,5600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_24680,24680,58,25.863988500001142,15,3022,100,5700,100,100,5,5,137.3403817568125,2.99902994334375
