case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method
ieee33,"33,34,35,36,37",True,True,True,True,True,185.68063610324225,0.9159677286485081,0.9159677286485081,0.9983942382629303,0.9983942382629303,0.9,1.05,True,3.8460948465937497,10.511327812500001,14.4680767812,3.8460948465937497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"3,11,21,28,33",True,True,True,True,True,362.8617863798325,0.778562515953374,0.778562515953374,0.9984718215763085,0.9984718215763085,0.9,1.05,False,5.17953415434375,14.155600312500004,19.8788804775,5.17953415434375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"2,10,13,24,32",True,True,True,True,True,425.23887163666166,0.8183811089540654,0.8183811089540654,0.9985080848397393,0.9985080848397393,0.9,1.05,False,4.932070724531249,13.4792859375,17.9780043645,4.932070724531249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"4,26,29,34,35",True,True,True,True,True,271.23044468058436,0.8056396795316695,0.8056396795316695,0.9984749404449274,0.9984749404449274,0.9,1.05,False,4.29007882134375,11.724730312500002,15.7799490282,4.29007882134375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"5,12,22,30,33",True,True,True,True,True,491.62914943490665,0.7623763000848887,0.7623763000848887,0.998582033842413,0.998582033842413,0.9,1.05,False,6.577581682874999,17.976446250000002,23.8733976051,6.577581682874999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"8,17,18,28,34",True,True,True,True,True,208.45799002330577,0.9073338228981124,0.9073338228981124,0.9983796408131949,0.9983796408131949,0.9,1.05,True,3.69242953875,10.0913625,14.106642590700002,3.69242953875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"10,13,16,19,28",True,True,True,True,True,187.039898472342,0.9147675433735704,0.9147675433735704,0.9983772905039989,0.9983772905039989,0.9,1.05,True,3.4334388868125,9.383544375000001,12.982180664700003,3.4334388868125,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"23,30,33,34,35",True,True,True,True,True,276.7301511280985,0.8665393565269397,0.8665393565269397,0.998423949854331,0.998423949854331,0.9,1.05,False,5.126639078624999,14.011038749999999,18.837414550800002,5.126639078624999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"9,12,15,18,26",True,True,True,True,True,201.33762408087907,0.9070311557165367,0.9070311557165367,0.9983795486980604,0.9983795486980604,0.9,1.05,True,3.5713937064375,9.760573125,13.5604753695,3.5713937064375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"8,11,20,22,30",True,True,True,True,True,329.2143554988458,0.8335944574564403,0.8335944574564403,0.998439199290615,0.998439199290615,0.9,1.05,False,5.306891366531249,14.503665937499997,19.6887928662,5.306891366531249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"7,11,17,22,35",True,True,True,True,True,237.5824441452715,0.8965479309463951,0.8965479309463951,0.9984050747375184,0.9984050747375184,0.9,1.05,False,4.343996473218749,11.872086562500002,15.940586446200001,4.343996473218749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"4,11,13,32,37",True,True,True,True,True,240.96085993921133,0.8661906122150184,0.8661906122150184,0.9984354701556952,0.9984354701556952,0.9,1.05,False,3.6552449512499994,9.989737500000002,13.4721247896,3.6552449512499994,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"12,17,18,21,23",True,True,True,True,True,308.90896779723533,0.8833086792813967,0.8833086792813967,0.9984319673807913,0.9984319673807913,0.9,1.05,False,4.7379671777812495,12.9488034375,17.5201877232,4.7379671777812495,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"14,20,25,29,33",True,True,True,True,True,244.10971099267738,0.8469184753335385,0.8469184753335385,0.998439114646907,0.998439114646907,0.9,1.05,False,4.221566218874999,11.537486250000004,15.608602449000005,4.221566218874999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"3,6,8,11,21",True,True,True,True,True,251.09367660091618,0.848972831339385,0.848972831339385,0.9984179455507398,0.9984179455507398,0.9,1.05,False,3.948910231031249,10.792320937500001,15.338196128700005,3.948910231031249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"2,3,14,21,29",True,True,True,True,True,460.33634693397045,0.7863839958371424,0.7863839958371424,0.9985366974629253,0.9985366974629253,0.9,1.05,False,5.2509285623437485,14.350720312499998,19.228298934599994,5.2509285623437485,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"7,11,19,26,35",True,True,True,True,True,293.62695603000793,0.8136826976266281,0.8136826976266281,0.9984370789513964,0.9984370789513964,0.9,1.05,False,4.406745464624999,12.043578750000004,16.805351213100003,4.406745464624999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"4,6,9,12,15",True,True,True,True,True,176.20795958775864,0.9070469698793437,0.9070469698793437,0.9983811990826527,0.9983811990826527,0.9,1.05,True,3.1870909946249992,8.710278750000002,12.093320285100003,3.1870909946249992,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"14,15,18,23,33",True,True,True,True,True,320.4774326026578,0.8763016859794619,0.8763016859794619,0.9984380868815523,0.9984380868815523,0.9,1.05,False,5.049666982499999,13.800675000000002,18.7892233254,5.049666982499999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"2,9,12,16,27",True,True,True,True,True,466.79020051127293,0.7718263788123155,0.7718263788123155,0.9985525502654243,0.9985525502654243,0.9,1.05,False,5.614314943687498,15.343850625000005,20.5642667943,5.614314943687498,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"2,6,10,21,23",True,True,True,True,True,579.5121884769044,0.6856859259694758,0.6856859259694758,0.9986763882211863,0.9986763882211863,0.9,1.05,False,6.540304133906249,17.8745671875,24.2964094725,6.540304133906249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,24680,100,100,evolutionary
ieee33,"9,15,26,33,34",True,True,True,True,True,156.8138203648648,0.9099162191296774,0.9099162191296774,0.998388292716538,0.998388292716538,0.9,1.05,True,3.1703579302499993,8.664547500000001,11.889846222300005,3.1703579302499993,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,24680,100,100,evolutionary
