case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method
ieee33,"33,34,35,36,37",True,True,True,True,True,185.68063610324225,0.9159677286485081,0.9159677286485081,0.9983942382629303,0.9983942382629303,0.9,1.05,True,3.8460948465937497,10.511327812500001,14.4680767812,3.8460948465937497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"11,12,17,19,27",True,True,True,True,True,187.3175901245121,0.9171615539838919,0.9171615539838919,0.9983766594910732,0.9983766594910732,0.9,1.05,True,3.4167987839062506,9.3380671875,12.893830084800001,3.4167987839062506,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"12,15,18,21,28",True,True,True,True,True,196.32894518217068,0.9099454508489996,0.9099454508489996,0.9983773819398558,0.9983773819398558,0.9,1.05,True,3.5918452295624994,9.816466875000001,13.616698465800003,3.5918452295624994,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"13,31,33,35,37",True,True,True,True,True,185.78718648249753,0.9029930912697343,0.9029930912697343,0.9983909556358765,0.9983909556358765,0.9,1.05,True,3.7039567608749993,10.12286625,13.777335883800001,3.7039567608749993,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"14,30,33,35,37",True,True,True,True,True,191.7665624620092,0.893356172143754,0.893356172143754,0.9983913626650053,0.9983913626650053,0.9,1.05,False,3.8552980319999994,10.536480000000001,14.291375621400002,3.8552980319999994,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"6,9,21,28,33",True,True,True,True,True,281.19152896595995,0.821681306761012,0.821681306761012,0.9984373729468188,0.9984373729468188,0.9,1.05,False,4.456944657749999,12.180772500000005,16.754482697400004,4.456944657749999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"9,12,19,27,37",True,True,True,True,True,277.7713983416299,0.8266521648154724,0.8266521648154724,0.9984618257378377,0.9984618257378377,0.9,1.05,False,4.39828597096875,12.020459062499999,16.3073752173,4.39828597096875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"5,9,12,25,30",True,True,True,True,True,183.96609693401922,0.8874820919761218,0.8874820919761218,0.9983736400522863,0.9983736400522863,0.9,1.05,False,3.2928811460625003,8.999401875,12.237893961300001,3.2928811460625003,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"5,7,13,31,33",True,True,True,True,True,192.09270056592905,0.8972659129332161,0.8972659129332161,0.9983778076356477,0.9983778076356477,0.9,1.05,False,3.8151386775,10.426725000000003,14.0959334295,3.8151386775,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,21235,100,100,evolutionary
ieee33,"2,8,11,28,32",True,True,True,True,True,430.1170004507348,0.793384309671608,0.793384309671608,0.9985229644328963,0.9985229644328963,0.9,1.05,False,5.480822274562499,14.979016875000003,20.026131444,5.480822274562499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,21235,100,100,evolutionary
