case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_55679,55679,1,1.8494647000043187,199,199,0,0,100,100,2,2,150.58260788062333,3.01855185178125
ieee33,ieee33_seed_55679,55679,2,2.5857736000034492,94,293,100,100,100,100,3,3,143.7762306725795,3.01855185178125
ieee33,ieee33_seed_55679,55679,3,3.3349404000036884,99,392,100,200,100,100,6,6,143.7762306725795,3.01855185178125
ieee33,ieee33_seed_55679,55679,4,4.078464100020938,96,488,100,300,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_55679,55679,5,4.785224699997343,92,580,100,400,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_55679,55679,6,5.480626700009452,90,670,100,500,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_55679,55679,7,6.171750000008615,90,760,100,600,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_55679,55679,8,6.822781599999871,84,844,100,700,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_55679,55679,9,7.5314367999963,90,934,100,800,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_55679,55679,10,8.198086799995508,86,1020,100,900,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_55679,55679,11,8.81742090001353,77,1097,100,1000,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_55679,55679,12,9.418747999996413,77,1174,100,1100,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_55679,55679,13,10.003194600023562,75,1249,100,1200,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_55679,55679,14,10.510852300008992,65,1314,100,1300,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_55679,55679,15,11.097373500000685,73,1387,100,1400,100,100,4,4,137.97384885633065,2.99902994334375
ieee33,ieee33_seed_55679,55679,16,11.66333380001015,72,1459,100,1500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,17,12.136765000002924,59,1518,100,1600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,18,12.570129800005816,54,1572,100,1700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,19,13.023831200000132,55,1627,100,1800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,20,13.467028800019762,54,1681,100,1900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,21,13.909968599997228,54,1735,100,2000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,22,14.382538400008343,54,1789,100,2100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,23,14.779651100019692,47,1836,100,2200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,24,15.207270000013523,50,1886,100,2300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,25,15.585534500016365,46,1932,100,2400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,26,15.92860159999691,41,1973,100,2500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,27,16.26284619999933,40,2013,100,2600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,28,16.625316000019666,42,2055,100,2700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,29,16.962778000015533,40,2095,100,2800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,30,17.363428900018334,45,2140,100,2900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,31,17.679900200018892,35,2175,100,3000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,32,18.055320500017842,44,2219,100,3100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,33,18.4761606999964,47,2266,100,3200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,34,18.760867500008317,32,2298,100,3300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,35,19.07170810000389,36,2334,100,3400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,36,19.343378000019584,30,2364,100,3500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,37,19.641166200017324,34,2398,100,3600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,38,20.0198231000104,43,2441,100,3700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,39,20.281651900004363,29,2470,100,3800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,40,20.60348089999752,37,2507,100,3900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,41,20.880879600008484,30,2537,100,4000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,42,21.13566970001557,28,2565,100,4100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,43,21.358852700010175,23,2588,100,4200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,44,21.6251792999974,27,2615,100,4300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,45,21.888302200008184,28,2643,100,4400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,46,22.108373900002334,23,2666,100,4500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,47,22.32457150000846,21,2687,100,4600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,48,22.515357600001153,18,2705,100,4700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,49,22.74792000002344,24,2729,100,4800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,50,22.990744500013534,25,2754,100,4900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,51,23.1769701000012,18,2772,100,5000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,52,23.36933450002107,19,2791,100,5100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,53,23.56720980000682,20,2811,100,5200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,54,23.77870360002271,21,2832,100,5300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,55,23.98976590001257,22,2854,100,5400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,56,24.2015266000235,21,2875,100,5500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,57,24.428702900011558,23,2898,100,5600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,58,24.6300713000237,19,2917,100,5700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,59,24.796785300015472,14,2931,100,5800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,60,24.98268260000623,18,2949,100,5900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,61,25.117351799999597,11,2960,100,6000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,62,25.259531000017887,12,2972,100,6100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,63,25.452741200017044,18,2990,100,6200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,64,25.599604200018803,12,3002,100,6300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,65,25.734307100006845,11,3013,100,6400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,66,25.893819100019755,14,3027,100,6500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,67,26.037063600000693,12,3039,100,6600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,68,26.212427300022682,16,3055,100,6700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,69,26.350032900023507,11,3066,100,6800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,70,26.48917600000277,11,3077,100,6900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,71,26.648385000007693,14,3091,100,7000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,72,26.782471600017743,11,3102,100,7100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,73,26.917389400012325,11,3113,100,7200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,74,27.056195200013462,11,3124,100,7300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,75,27.15660570000182,6,3130,100,7400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,76,27.25208790000761,4,3134,100,7500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,77,27.451296700019157,12,3146,100,7600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,78,27.60959510001703,12,3158,100,7700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,79,27.762865900003817,11,3169,100,7800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,80,27.879798900015885,6,3175,100,7900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,81,28.01435680000577,10,3185,100,8000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,82,28.13441700002295,8,3193,100,8100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,83,28.283723900007317,12,3205,100,8200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,84,28.408144000015454,9,3214,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,85,28.540725400001975,10,3224,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,86,28.656595600012224,8,3232,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,87,28.795369200001005,11,3243,100,8600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,88,28.90446050002356,7,3250,100,8700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,89,29.028667900012806,9,3259,100,8800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,90,29.1404232000059,7,3266,100,8900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,91,29.265904200001387,9,3275,100,9000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,92,29.346252999996068,3,3278,100,9100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,93,29.46257910001441,7,3285,100,9200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,94,29.55139720000443,4,3289,100,9300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,95,29.684462700010045,9,3298,100,9400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,96,29.813775999995414,9,3307,100,9500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,97,29.89676150001469,3,3310,100,9600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,98,30.000352600007318,5,3315,100,9700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,99,30.143435200006934,11,3326,100,9800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_55679,55679,100,30.25565970002208,7,3333,100,9900,100,100,5,5,137.3403817568125,2.99902994334375
