case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method
ieee33,"33,34,35,36,37",True,True,True,True,True,185.68063610324225,0.9159677286485081,0.9159677286485081,0.9983942382629303,0.9983942382629303,0.9,1.05,True,3.8460948465937497,10.511327812500001,14.4680767812,3.8460948465937497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"10,12,20,23,29",True,True,True,True,True,311.54473135082367,0.8335027223251834,0.8335027223251834,0.9984595334803822,0.9984595334803822,0.9,1.05,False,4.872389461593749,13.316177812499998,17.7852394629,4.872389461593749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"2,14,17,22,35",True,True,True,True,True,456.3591746789401,0.8004240435777535,0.8004240435777535,0.9985326819096401,0.9985326819096401,0.9,1.05,False,5.231592576843749,14.2978753125,19.1747531286,5.231592576843749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"6,13,28,33,37",True,True,True,True,True,278.4855650107919,0.7982521023734428,0.7982521023734428,0.998493173307226,0.998493173307226,0.9,1.05,False,4.5143948454375,12.337783125000003,16.323438959100002,4.5143948454375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"10,18,29,34,37",True,True,True,True,True,308.01927603576195,0.7873367481100921,0.7873367481100921,0.9984883946007994,0.9984883946007994,0.9,1.05,False,4.833159721781251,13.208963437499998,17.7959486241,4.833159721781251,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"7,13,27,33,34",True,True,True,True,True,171.18448681263678,0.8949112714243418,0.8949112714243418,0.9983916026179405,0.9983916026179405,0.9,1.05,False,3.43223038771875,9.3802415625,12.821543246700003,3.43223038771875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"4,7,10,13,19",True,True,True,True,True,334.5513258492277,0.7952689306564751,0.7952689306564751,0.9984498590729187,0.9984498590729187,0.9,1.05,False,4.723929995999999,12.910440000000005,18.087773266800003,4.723929995999999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"9,13,19,22,25",True,True,True,True,True,471.9459458021946,0.7388256266420983,0.7388256266420983,0.9985829579810094,0.9985829579810094,0.9,1.05,False,6.594500670187499,18.022685624999998,24.2589274083,6.594500670187499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"5,14,16,19,33",True,True,True,True,True,306.5340894641839,0.8407844670398391,0.8407844670398391,0.9984354688897545,0.9984354688897545,0.9,1.05,False,4.539494442,12.406380000000006,17.297972628300002,4.539494442,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
ieee33,"2,10,26,33,36",True,True,True,True,True,616.7109650082888,0.6675932899958249,0.6675932899958249,0.9987142677329676,0.9987142677329676,0.9,1.05,False,7.92487224946875,21.6585740625,28.7407113705,7.92487224946875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,33457,100,100,evolutionary
