case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_33457,33457,1,199,"10,26,33,34,36",147.41135714896922,3.1631998971562494
ieee33,ieee33_seed_33457,33457,1,199,"6,9,12,17,26",159.0459434456247,3.0374230299374996
ieee33,ieee33_seed_33457,33457,1,199,"6,10,13,32,37",146.0981620494561,3.34893691171875
ieee33,ieee33_seed_33457,33457,1,199,"9,26,32,33,34",147.05745795736675,3.17621450278125
ieee33,ieee33_seed_33457,33457,1,199,"7,12,27,32,35",151.69562239987,3.0416992575
ieee33,ieee33_seed_33457,33457,2,297,"10,26,33,34,36",147.41135714896922,3.1631998971562494
ieee33,ieee33_seed_33457,33457,2,297,"6,9,12,17,26",159.0459434456247,3.0374230299374996
ieee33,ieee33_seed_33457,33457,2,297,"7,12,27,32,35",151.69562239987,3.0416992575
ieee33,ieee33_seed_33457,33457,2,297,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,3,393,"10,26,33,34,36",147.41135714896922,3.1631998971562494
ieee33,ieee33_seed_33457,33457,3,393,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,3,393,"7,10,13,17,26",150.4030243083631,3.0179011214999996
ieee33,ieee33_seed_33457,33457,4,490,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,4,490,"7,10,13,32,37",141.57613942541096,3.34893691171875
ieee33,ieee33_seed_33457,33457,4,490,"6,9,14,27,32",148.8450157270852,3.0120445489687495
ieee33,ieee33_seed_33457,33457,4,490,"7,9,12,27,32",145.76882353903423,3.02505915459375
ieee33,ieee33_seed_33457,33457,4,490,"6,10,13,28,36",150.51551971100378,3.0055372461562495
ieee33,ieee33_seed_33457,33457,5,581,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,5,581,"7,10,13,32,37",141.57613942541096,3.34893691171875
ieee33,ieee33_seed_33457,33457,5,581,"6,9,14,27,32",148.8450157270852,3.0120445489687495
ieee33,ieee33_seed_33457,33457,5,581,"6,10,13,28,36",150.51551971100378,3.0055372461562495
ieee33,ieee33_seed_33457,33457,5,581,"7,10,13,17,28",143.84933735814968,3.0179011214999996
ieee33,ieee33_seed_33457,33457,6,668,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,6,668,"7,10,13,32,37",141.57613942541096,3.34893691171875
ieee33,ieee33_seed_33457,33457,6,668,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_33457,33457,6,668,"6,10,13,27,36",153.76206694644904,2.99902994334375
ieee33,ieee33_seed_33457,33457,7,759,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,7,759,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_33457,33457,7,759,"6,10,13,27,36",153.76206694644904,2.99902994334375
ieee33,ieee33_seed_33457,33457,7,759,"10,28,32,33,34",141.1015786214418,3.18272180559375
ieee33,ieee33_seed_33457,33457,8,836,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,8,836,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_33457,33457,8,836,"6,10,13,27,36",153.76206694644904,2.99902994334375
ieee33,ieee33_seed_33457,33457,8,836,"10,28,32,33,34",141.1015786214418,3.18272180559375
ieee33,ieee33_seed_33457,33457,9,919,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,9,919,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_33457,33457,9,919,"6,10,13,27,36",153.76206694644904,2.99902994334375
ieee33,ieee33_seed_33457,33457,9,919,"10,28,32,33,34",141.1015786214418,3.18272180559375
ieee33,ieee33_seed_33457,33457,10,1003,"9,28,32,33,34",141.78712501504342,3.17621450278125
ieee33,ieee33_seed_33457,33457,10,1003,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_33457,33457,10,1003,"6,10,13,27,36",153.76206694644904,2.99902994334375
ieee33,ieee33_seed_33457,33457,10,1003,"10,28,32,33,34",141.1015786214418,3.18272180559375
ieee33,ieee33_seed_33457,33457,11,1085,"7,10,13,28,36",142.31221860599325,3.0055372461562495
