case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_13579,13579,1,200,"6,10,12,27,32",156.8969623606402,3.0185518517812504
ieee33,ieee33_seed_13579,13579,1,200,"7,11,15,27,34",150.93312005574523,3.0800923440937495
ieee33,ieee33_seed_13579,13579,1,200,"7,8,14,15,28",148.92363095486905,3.115510663687499
ieee33,ieee33_seed_13579,13579,2,296,"6,9,14,28,32",145.72353795475155,3.01855185178125
ieee33,ieee33_seed_13579,13579,3,393,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,4,490,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,5,583,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,6,676,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,6,676,"6,10,13,28,36",150.51551971100378,3.0055372461562495
ieee33,ieee33_seed_13579,13579,7,765,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,7,765,"6,10,13,28,36",150.51551971100378,3.0055372461562495
ieee33,ieee33_seed_13579,13579,7,765,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,8,848,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,8,848,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,8,848,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,8,848,"6,9,14,27,36",149.18880118766495,3.0055372461562495
ieee33,ieee33_seed_13579,13579,9,928,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,9,928,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,9,928,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,9,928,"6,9,14,27,36",149.18880118766495,3.0055372461562495
ieee33,ieee33_seed_13579,13579,10,1014,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,10,1014,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,10,1014,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,10,1014,"6,9,14,27,36",149.18880118766495,3.0055372461562495
ieee33,ieee33_seed_13579,13579,11,1100,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,11,1100,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,11,1100,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,11,1100,"7,9,13,27,36",144.09954598543194,3.0055372461562495
ieee33,ieee33_seed_13579,13579,12,1179,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,12,1179,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,12,1179,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,12,1179,"7,9,13,27,36",144.09954598543194,3.0055372461562495
ieee33,ieee33_seed_13579,13579,12,1179,"6,11,14,27,36",151.05734553165524,3.0026554406249994
ieee33,ieee33_seed_13579,13579,13,1256,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,13,1256,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,13,1256,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,13,1256,"7,9,13,27,36",144.09954598543194,3.0055372461562495
ieee33,ieee33_seed_13579,13579,13,1256,"6,10,14,27,36",150.0499241252245,2.99902994334375
ieee33,ieee33_seed_13579,13579,14,1325,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,14,1325,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,14,1325,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,14,1325,"7,9,13,27,36",144.09954598543194,3.0055372461562495
ieee33,ieee33_seed_13579,13579,14,1325,"6,10,14,27,36",150.0499241252245,2.99902994334375
ieee33,ieee33_seed_13579,13579,15,1390,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,15,1390,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,15,1390,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,15,1390,"7,9,13,27,36",144.09954598543194,3.0055372461562495
ieee33,ieee33_seed_13579,13579,15,1390,"6,10,14,27,36",150.0499241252245,2.99902994334375
ieee33,ieee33_seed_13579,13579,16,1454,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_13579,13579,16,1454,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,16,1454,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,16,1454,"7,9,13,27,36",144.09954598543194,3.0055372461562495
ieee33,ieee33_seed_13579,13579,16,1454,"6,10,14,27,36",150.0499241252245,2.99902994334375
ieee33,ieee33_seed_13579,13579,17,1524,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,17,1524,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,17,1524,"7,9,13,27,36",144.09954598543194,3.0055372461562495
ieee33,ieee33_seed_13579,13579,17,1524,"6,10,14,27,36",150.0499241252245,2.99902994334375
ieee33,ieee33_seed_13579,13579,17,1524,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_13579,13579,18,1590,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,18,1590,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_13579,13579,18,1590,"6,10,14,27,36",150.0499241252245,2.99902994334375
ieee33,ieee33_seed_13579,13579,18,1590,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_13579,13579,18,1590,"7,9,14,27,36",141.5813320709134,3.0055372461562495
ieee33,ieee33_seed_13579,13579,18,1590,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_13579,13579,19,1648,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_13579,13579,19,1648,"7,10,14,27,32",141.08221759042345,3.00553724615625
