case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_2026,2026,1,200,"8,17,27,33,34",148.2779097481055,3.144328718999999
ieee33,ieee33_seed_2026,2026,1,200,"7,11,25,34,36",150.87798652918065,3.0924562194374996
ieee33,ieee33_seed_2026,2026,1,200,"6,10,12,28,36",153.2946517526928,3.01855185178125
ieee33,ieee33_seed_2026,2026,1,200,"6,9,12,28,36",151.45917747181844,3.0250591545937495
ieee33,ieee33_seed_2026,2026,2,296,"8,17,27,33,34",148.2779097481055,3.144328718999999
ieee33,ieee33_seed_2026,2026,2,296,"7,11,25,34,36",150.87798652918065,3.0924562194374996
ieee33,ieee33_seed_2026,2026,2,296,"6,10,12,28,36",153.2946517526928,3.01855185178125
ieee33,ieee33_seed_2026,2026,2,296,"6,9,12,28,36",151.45917747181844,3.0250591545937495
ieee33,ieee33_seed_2026,2026,2,296,"8,14,17,28,33",145.22944860843612,3.1703579302499993
ieee33,ieee33_seed_2026,2026,3,389,"6,10,12,28,36",153.2946517526928,3.01855185178125
ieee33,ieee33_seed_2026,2026,3,389,"6,9,12,28,36",151.45917747181844,3.0250591545937495
ieee33,ieee33_seed_2026,2026,3,389,"8,14,17,28,33",145.22944860843612,3.1703579302499993
ieee33,ieee33_seed_2026,2026,3,389,"7,8,17,27,34",148.0242705316057,3.0764668468125
ieee33,ieee33_seed_2026,2026,3,389,"7,8,9,32,37",144.06939297704042,3.4582595989687497
ieee33,ieee33_seed_2026,2026,4,487,"8,14,17,28,33",145.22944860843612,3.1703579302499993
ieee33,ieee33_seed_2026,2026,4,487,"7,8,9,32,37",144.06939297704042,3.4582595989687497
ieee33,ieee33_seed_2026,2026,4,487,"6,9,28,34,36",147.5249661061365,3.0758161165312496
ieee33,ieee33_seed_2026,2026,4,487,"7,11,12,27,36",149.31499108491377,3.01567004625
ieee33,ieee33_seed_2026,2026,4,487,"7,10,12,32,37",144.3179534052564,3.3619515173437504
ieee33,ieee33_seed_2026,2026,5,576,"8,14,17,28,33",145.22944860843612,3.1703579302499993
ieee33,ieee33_seed_2026,2026,5,576,"7,8,9,32,37",144.06939297704042,3.4582595989687497
ieee33,ieee33_seed_2026,2026,5,576,"7,11,12,27,36",149.31499108491377,3.01567004625
ieee33,ieee33_seed_2026,2026,5,576,"7,10,12,32,37",144.3179534052564,3.3619515173437504
ieee33,ieee33_seed_2026,2026,5,576,"7,11,12,28,36",146.37620188059523,3.0221773490624995
ieee33,ieee33_seed_2026,2026,6,666,"7,10,12,32,37",144.3179534052564,3.3619515173437504
ieee33,ieee33_seed_2026,2026,6,666,"7,10,12,28,36",144.7962236625475,3.01855185178125
ieee33,ieee33_seed_2026,2026,6,666,"6,9,34,36,37",142.94866384286917,3.43223038771875
ieee33,ieee33_seed_2026,2026,6,666,"6,9,13,28,36",148.99247225433916,3.0120445489687495
ieee33,ieee33_seed_2026,2026,6,666,"9,14,28,31,33",144.3801781723191,3.3560949448125
ieee33,ieee33_seed_2026,2026,7,753,"6,11,14,28,36",147.81083284775698,3.0091627434374995
ieee33,ieee33_seed_2026,2026,7,753,"7,10,14,17,28",141.53640085681303,3.0179011214999996
ieee33,ieee33_seed_2026,2026,8,835,"6,11,14,28,36",147.81083284775698,3.0091627434374995
ieee33,ieee33_seed_2026,2026,8,835,"7,11,14,17,27",145.04013294515588,3.0150193159687495
ieee33,ieee33_seed_2026,2026,8,835,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,9,917,"6,11,14,28,36",147.81083284775698,3.0091627434374995
ieee33,ieee33_seed_2026,2026,9,917,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,9,917,"7,9,14,26,36",144.94999022661068,3.0120445489687495
ieee33,ieee33_seed_2026,2026,9,917,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,10,1005,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,10,1005,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,10,1005,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,10,1005,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,11,1086,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,11,1086,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,11,1086,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,11,1086,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,12,1160,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,12,1160,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,12,1160,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,12,1160,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,13,1239,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,13,1239,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,13,1239,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,13,1239,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,13,1239,"7,11,14,27,32",141.90317927310522,3.0091627434374995
ieee33,ieee33_seed_2026,2026,13,1239,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_2026,2026,13,1239,"7,10,13,28,32",141.86979853362556,3.0120445489687495
ieee33,ieee33_seed_2026,2026,14,1309,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,14,1309,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,14,1309,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,14,1309,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,14,1309,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_2026,2026,14,1309,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_2026,2026,15,1386,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,15,1386,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,15,1386,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,15,1386,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,15,1386,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_2026,2026,16,1451,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,16,1451,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,16,1451,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,16,1451,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,16,1451,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_2026,2026,17,1523,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_2026,2026,17,1523,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,17,1523,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,17,1523,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,17,1523,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_2026,2026,18,1590,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,18,1590,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,18,1590,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,18,1590,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_2026,2026,18,1590,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_2026,2026,19,1660,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_2026,2026,19,1660,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_2026,2026,19,1660,"7,11,14,27,36",142.81965039715837,3.0026554406249994
ieee33,ieee33_seed_2026,2026,19,1660,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_2026,2026,19,1660,"7,10,14,28,32",138.26747691143908,3.0120445489687495
