case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method
ieee33,"33,34,35,36,37",True,True,True,True,True,185.68063610324225,0.9159677286485081,0.9159677286485081,0.9983942382629303,0.9983942382629303,0.9,1.05,True,3.8460948465937497,10.511327812500001,14.4680767812,3.8460948465937497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"4,8,11,17,24",True,True,True,True,True,294.22574850515343,0.8426094780185367,0.8426094780185367,0.9984602829238833,0.9984602829238833,0.9,1.05,False,4.315271379374999,11.79358125,16.010195994,4.315271379374999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"4,7,10,23,34",True,True,True,True,True,495.29982828611264,0.703486743678831,0.703486743678831,0.9986294621724087,0.9986294621724087,0.9,1.05,False,6.758949508406251,18.4721221875,24.649811792100003,6.758949508406251,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"7,10,12,19,25",True,True,True,True,True,300.3220334481534,0.8063565528156518,0.8063565528156518,0.9984396375552448,0.9984396375552448,0.9,1.05,False,4.450158470531249,12.162225937500004,17.038275469200002,4.450158470531249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"5,6,14,16,35",True,True,True,True,True,174.7060597477408,0.9133272654947885,0.9133272654947885,0.998376474729991,0.998376474729991,0.9,1.05,True,3.186812110218749,8.709516562500003,12.021033447000004,3.186812110218749,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"2,7,9,14,25",True,True,True,True,True,559.383758141413,0.6768160247382509,0.6768160247382509,0.998666774497206,0.998666774497206,0.9,1.05,False,6.904806052874998,18.87074625,25.249524819299996,6.904806052874998,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"14,17,18,27,33",True,True,True,True,True,204.06299309811897,0.9168875569120996,0.9168875569120996,0.9983793858914628,0.9983793858914628,0.9,1.05,True,3.8059354920937496,10.4015728125,14.403821814,3.8059354920937496,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"6,10,25,34,36",True,True,True,True,True,158.04044793192813,0.9248461859043455,0.9248461859043455,0.9983718180226929,0.9983718180226929,0.9,1.05,True,3.0888307221562488,8.4417346875,11.595344289300005,3.0888307221562488,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"10,20,23,35,36",True,True,True,True,True,285.5852855413089,0.8884402064410281,0.8884402064410281,0.9984271121304548,0.9984271121304548,0.9,1.05,False,4.520437340906249,12.3542971875,16.7089687623,4.520437340906249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,10124,100,100,evolutionary
ieee33,"3,11,24,30,35",True,True,True,True,True,332.31168586104576,0.8380836391056388,0.8380836391056388,0.9984735111721382,0.9984735111721382,0.9,1.05,False,4.185869014874999,11.439926250000003,15.3997738056,4.185869014874999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,10124,100,100,evolutionary
