case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_27182,27182,1,200,"7,10,14,28,31",142.4026566022894,3.1199728141874994
ieee33,ieee33_seed_27182,27182,1,200,"6,8,27,32,34",151.69929239352243,3.10835263059375
ieee33,ieee33_seed_27182,27182,2,295,"7,10,14,28,31",142.4026566022894,3.1199728141874994
ieee33,ieee33_seed_27182,27182,2,295,"6,8,27,32,34",151.69929239352243,3.10835263059375
ieee33,ieee33_seed_27182,27182,2,295,"6,9,13,27,32",152.37496519301322,3.0120445489687495
ieee33,ieee33_seed_27182,27182,3,390,"7,10,14,28,31",142.4026566022894,3.1199728141874994
ieee33,ieee33_seed_27182,27182,3,390,"6,8,27,32,34",151.69929239352243,3.10835263059375
ieee33,ieee33_seed_27182,27182,3,390,"6,9,13,27,32",152.37496519301322,3.0120445489687495
ieee33,ieee33_seed_27182,27182,4,486,"7,10,14,28,31",142.4026566022894,3.1199728141874994
ieee33,ieee33_seed_27182,27182,4,486,"6,8,27,32,34",151.69929239352243,3.10835263059375
ieee33,ieee33_seed_27182,27182,4,486,"6,9,13,27,32",152.37496519301322,3.0120445489687495
ieee33,ieee33_seed_27182,27182,5,582,"6,11,13,27,36",155.33019205327787,3.0026554406249994
ieee33,ieee33_seed_27182,27182,5,582,"7,9,13,26,36",147.4681670370795,3.0120445489687495
ieee33,ieee33_seed_27182,27182,5,582,"7,9,28,32,34",141.8763650083675,3.0953380249687497
ieee33,ieee33_seed_27182,27182,6,670,"6,11,13,27,36",155.33019205327787,3.0026554406249994
ieee33,ieee33_seed_27182,27182,6,670,"7,9,13,26,36",147.4681670370795,3.0120445489687495
ieee33,ieee33_seed_27182,27182,6,670,"7,9,13,28,32",140.54837456437653,3.01855185178125
ieee33,ieee33_seed_27182,27182,7,764,"7,9,14,27,32",140.44874600872205,3.0120445489687495
ieee33,ieee33_seed_27182,27182,7,764,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_27182,27182,8,846,"7,9,14,27,32",140.44874600872205,3.0120445489687495
ieee33,ieee33_seed_27182,27182,8,846,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_27182,27182,8,846,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_27182,27182,9,929,"7,9,14,27,32",140.44874600872205,3.0120445489687495
ieee33,ieee33_seed_27182,27182,9,929,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_27182,27182,9,929,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_27182,27182,9,929,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_27182,27182,10,1005,"7,10,13,27,36",145.2510014456555,2.99902994334375
