case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_4242,4242,1,200,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_4242,4242,2,300,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_4242,4242,2,300,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_4242,4242,3,391,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_4242,4242,3,391,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_4242,4242,3,391,"7,9,13,28,32",140.54837456437653,3.01855185178125
ieee33,ieee33_seed_4242,4242,4,483,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_4242,4242,4,483,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_4242,4242,4,483,"7,9,13,28,32",140.54837456437653,3.01855185178125
ieee33,ieee33_seed_4242,4242,5,574,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_4242,4242,5,574,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_4242,4242,5,574,"7,9,13,28,32",140.54837456437653,3.01855185178125
ieee33,ieee33_seed_4242,4242,6,659,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_4242,4242,6,659,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_4242,4242,6,659,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_4242,4242,7,743,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_4242,4242,7,743,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_4242,4242,7,743,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_4242,4242,8,829,"7,10,14,27,32",141.08221759042345,3.00553724615625
