case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_32346,32346,1,1.8985089000198059,200,200,0,0,100,100,2,2,147.03135861745002,3.00553724615625
ieee33,ieee33_seed_32346,32346,2,2.663151899992954,98,298,100,100,100,100,2,2,147.03135861745002,3.00553724615625
ieee33,ieee33_seed_32346,32346,3,3.418115200009197,97,395,100,200,100,100,2,2,141.3635068475474,3.0055372461562495
ieee33,ieee33_seed_32346,32346,4,4.156820700009121,97,492,100,300,100,100,2,2,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,5,4.844373900006758,89,581,100,400,100,100,2,2,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,6,5.5456126000208315,89,670,100,500,100,100,2,2,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,7,6.195828800002346,85,755,100,600,100,100,2,2,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,8,6.875105200015241,88,843,100,700,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,9,7.524700300011318,83,926,100,800,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,10,8.17438320000656,84,1010,100,900,100,100,2,2,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,11,8.789340699993772,78,1088,100,1000,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,12,9.313480400014669,68,1156,100,1100,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,13,9.840106499992544,67,1223,100,1200,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,14,10.375775199994678,69,1292,100,1300,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,15,10.967228900000919,75,1367,100,1400,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,16,11.522175599995535,70,1437,100,1500,100,100,3,3,137.63400755669326,3.0055372461562495
ieee33,ieee33_seed_32346,32346,17,12.015763200004585,61,1498,100,1600,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,18,12.500339599995641,61,1559,100,1700,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,19,12.947520100016845,55,1614,100,1800,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,20,13.412599200004479,58,1672,100,1900,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,21,13.884196700004395,58,1730,100,2000,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,22,14.270588500017766,48,1778,100,2100,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,23,14.762252200016519,61,1839,100,2200,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,24,15.192764200008241,53,1892,100,2300,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,25,15.542984400002751,41,1933,100,2400,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,26,15.933654099993873,45,1978,100,2500,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_32346,32346,27,16.314977000001818,46,2024,100,2600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,28,16.735066900000675,48,2072,100,2700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,29,17.08941370001412,42,2114,100,2800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,30,17.437299400015036,41,2155,100,2900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,31,17.78325800001039,41,2196,100,3000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,32,18.12984070001403,41,2237,100,3100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,33,18.504625600005966,38,2275,100,3200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,34,18.82323969999561,36,2311,100,3300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,35,19.145115199993597,37,2348,100,3400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,36,19.425451799994335,32,2380,100,3500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,37,19.738316700008,36,2416,100,3600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,38,20.026584400009597,32,2448,100,3700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,39,20.316865600005258,33,2481,100,3800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,40,20.542061999993166,24,2505,100,3900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,41,20.83354550000513,33,2538,100,4000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,42,21.081522499996936,27,2565,100,4100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,43,21.35787770000752,31,2596,100,4200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,44,21.631262300012168,30,2626,100,4300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,45,21.871318000019528,26,2652,100,4400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,46,22.09951820000424,24,2676,100,4500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,47,22.334898700006306,24,2700,100,4600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,48,22.538572799996473,20,2720,100,4700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,49,22.759983199997805,22,2742,100,4800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,50,22.920704999996815,15,2757,100,4900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,51,23.12484430000768,21,2778,100,5000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,52,23.35177360000671,24,2802,100,5100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,53,23.585164899996016,24,2826,100,5200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,54,23.801089100015815,22,2848,100,5300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,55,24.016863700002432,22,2870,100,5400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,56,24.198944600007962,18,2888,100,5500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,57,24.371985100005986,17,2905,100,5600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,58,24.543589400011115,16,2921,100,5700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,59,24.71242799999891,16,2937,100,5800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,60,24.865374899993185,14,2951,100,5900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,61,25.018546500010416,14,2965,100,6000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,62,25.16481180000119,13,2978,100,6100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,63,25.337221599998884,16,2994,100,6200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,64,25.492263699998148,14,3008,100,6300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,65,25.629714300011983,12,3020,100,6400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,66,25.80560819999664,17,3037,100,6500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,67,25.930293400015216,10,3047,100,6600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,68,26.050076999992598,9,3056,100,6700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,69,26.166243200015742,9,3065,100,6800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,70,26.318224999995437,14,3079,100,6900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,71,26.44461199999205,10,3089,100,7000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,72,26.556751500000246,8,3097,100,7100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,73,26.67283349999343,8,3105,100,7200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,74,26.776106800010893,7,3112,100,7300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,75,26.947823399998015,16,3128,100,7400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,76,27.05212279999978,7,3135,100,7500,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,77,27.160662700014655,8,3143,100,7600,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,78,27.26713630001177,7,3150,100,7700,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,79,27.400761700002477,11,3161,100,7800,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,80,27.49808920000214,6,3167,100,7900,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,81,27.61195880000014,8,3175,100,8000,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,82,27.71452209999552,7,3182,100,8100,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,83,27.86868750001304,14,3196,100,8200,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,84,27.992488899995806,9,3205,100,8300,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,85,28.08935019999626,6,3211,100,8400,100,100,5,5,137.3403817568125,2.99902994334375
ieee33,ieee33_seed_32346,32346,86,28.224545300006866,11,3222,100,8500,100,100,5,5,137.3403817568125,2.99902994334375
