case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_32346,32346,1,200,"6,10,14,27,32",149.83690596700768,3.00553724615625
ieee33,ieee33_seed_32346,32346,1,200,"6,10,28,34,36",147.03135861745002,3.069308813718749
ieee33,ieee33_seed_32346,32346,2,298,"6,10,14,27,32",149.83690596700768,3.00553724615625
ieee33,ieee33_seed_32346,32346,2,298,"6,10,28,34,36",147.03135861745002,3.069308813718749
ieee33,ieee33_seed_32346,32346,3,395,"7,10,28,34,36",141.3635068475474,3.069308813718749
ieee33,ieee33_seed_32346,32346,3,395,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_32346,32346,4,492,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_32346,32346,4,492,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,5,581,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_32346,32346,5,581,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,6,670,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_32346,32346,6,670,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,7,755,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_32346,32346,7,755,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,8,843,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_32346,32346,8,843,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,8,843,"7,9,14,26,36",144.94999022661068,3.0120445489687495
ieee33,ieee33_seed_32346,32346,9,926,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,9,926,"7,9,13,28,36",141.1607615791273,3.0120445489687495
ieee33,ieee33_seed_32346,32346,9,926,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_32346,32346,10,1010,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,10,1010,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,11,1088,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,11,1088,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,11,1088,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_32346,32346,12,1156,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,12,1156,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,12,1156,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_32346,32346,13,1223,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,13,1223,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,13,1223,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_32346,32346,14,1292,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,14,1292,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,14,1292,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_32346,32346,15,1367,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,15,1367,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,15,1367,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_32346,32346,16,1437,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,16,1437,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,16,1437,"7,9,14,28,36",138.6425908856557,3.0120445489687495
ieee33,ieee33_seed_32346,32346,17,1498,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,17,1498,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,17,1498,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_32346,32346,17,1498,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_32346,32346,18,1559,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,18,1559,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,18,1559,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_32346,32346,18,1559,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_32346,32346,19,1614,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,19,1614,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,19,1614,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_32346,32346,19,1614,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_32346,32346,20,1672,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,20,1672,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,20,1672,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_32346,32346,20,1672,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_32346,32346,21,1730,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,21,1730,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,21,1730,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_32346,32346,21,1730,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_32346,32346,22,1778,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,22,1778,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,22,1778,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_32346,32346,22,1778,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_32346,32346,23,1839,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_32346,32346,23,1839,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_32346,32346,23,1839,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_32346,32346,23,1839,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_32346,32346,24,1892,"7,9,14,28,32",137.63400755669326,3.01855185178125
