case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_31415,31415,1,200,"7,10,12,17,28",146.13099705967488,3.0309157271249996
ieee33,ieee33_seed_31415,31415,2,297,"7,10,12,17,28",146.13099705967488,3.0309157271249996
ieee33,ieee33_seed_31415,31415,2,297,"11,27,32,33,34",143.2059018612266,3.1870909946249992
ieee33,ieee33_seed_31415,31415,3,394,"7,10,12,17,28",146.13099705967488,3.0309157271249996
ieee33,ieee33_seed_31415,31415,3,394,"11,27,32,33,34",143.2059018612266,3.1870909946249992
ieee33,ieee33_seed_31415,31415,3,394,"11,28,32,33,34",140.96954644265145,3.1935982974374997
ieee33,ieee33_seed_31415,31415,3,394,"7,10,12,26,36",151.10365944194544,3.01855185178125
ieee33,ieee33_seed_31415,31415,4,490,"7,10,12,17,28",146.13099705967488,3.0309157271249996
ieee33,ieee33_seed_31415,31415,4,490,"11,27,32,33,34",143.2059018612266,3.1870909946249992
ieee33,ieee33_seed_31415,31415,4,490,"11,28,32,33,34",140.96954644265145,3.1935982974374997
ieee33,ieee33_seed_31415,31415,4,490,"7,10,12,26,36",151.10365944194544,3.01855185178125
ieee33,ieee33_seed_31415,31415,5,579,"7,10,12,17,28",146.13099705967488,3.0309157271249996
ieee33,ieee33_seed_31415,31415,5,579,"11,28,32,33,34",140.96954644265145,3.1935982974374997
ieee33,ieee33_seed_31415,31415,5,579,"6,10,14,17,28",147.98027295414784,3.0179011214999996
ieee33,ieee33_seed_31415,31415,5,579,"7,9,12,17,28",144.78893406394042,3.0374230299374996
ieee33,ieee33_seed_31415,31415,5,579,"8,28,32,33,34",143.0266974577431,3.18272180559375
ieee33,ieee33_seed_31415,31415,6,669,"7,10,12,17,28",146.13099705967488,3.0309157271249996
ieee33,ieee33_seed_31415,31415,6,669,"11,28,32,33,34",140.96954644265145,3.1935982974374997
ieee33,ieee33_seed_31415,31415,6,669,"6,10,14,17,28",147.98027295414784,3.0179011214999996
ieee33,ieee33_seed_31415,31415,6,669,"7,9,12,17,28",144.78893406394042,3.0374230299374996
ieee33,ieee33_seed_31415,31415,6,669,"8,28,32,33,34",143.0266974577431,3.18272180559375
ieee33,ieee33_seed_31415,31415,6,669,"7,11,12,28,36",146.37620188059523,3.0221773490624995
ieee33,ieee33_seed_31415,31415,7,753,"11,28,32,33,34",140.96954644265145,3.1935982974374997
ieee33,ieee33_seed_31415,31415,7,753,"7,9,12,17,28",144.78893406394042,3.0374230299374996
ieee33,ieee33_seed_31415,31415,7,753,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_31415,31415,7,753,"7,11,17,28,34",142.66965829893257,3.06057043565625
ieee33,ieee33_seed_31415,31415,8,836,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_31415,31415,8,836,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,9,920,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_31415,31415,9,920,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,9,920,"7,11,13,28,36",143.5994934255891,3.0091627434374995
ieee33,ieee33_seed_31415,31415,10,1001,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_31415,31415,10,1001,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,10,1001,"7,11,13,28,36",143.5994934255891,3.0091627434374995
ieee33,ieee33_seed_31415,31415,11,1075,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_31415,31415,11,1075,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,11,1075,"7,11,13,28,36",143.5994934255891,3.0091627434374995
ieee33,ieee33_seed_31415,31415,11,1075,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_31415,31415,12,1154,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_31415,31415,12,1154,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,12,1154,"7,11,13,28,36",143.5994934255891,3.0091627434374995
ieee33,ieee33_seed_31415,31415,12,1154,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_31415,31415,12,1154,"7,11,13,27,36",146.53827076763744,3.0026554406249994
ieee33,ieee33_seed_31415,31415,13,1232,"7,10,14,26,36",145.46440629785556,3.0055372461562495
ieee33,ieee33_seed_31415,31415,13,1232,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,13,1232,"7,11,13,28,36",143.5994934255891,3.0091627434374995
ieee33,ieee33_seed_31415,31415,13,1232,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_31415,31415,13,1232,"7,11,13,27,36",146.53827076763744,3.0026554406249994
ieee33,ieee33_seed_31415,31415,14,1301,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,14,1301,"7,11,13,28,36",143.5994934255891,3.0091627434374995
ieee33,ieee33_seed_31415,31415,14,1301,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_31415,31415,14,1301,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,15,1377,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,15,1377,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_31415,31415,15,1377,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,15,1377,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_31415,31415,16,1444,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,16,1444,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_31415,31415,16,1444,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,16,1444,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_31415,31415,17,1516,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,17,1516,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_31415,31415,17,1516,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,17,1516,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_31415,31415,17,1516,"7,10,13,28,36",142.31221860599325,3.0055372461562495
ieee33,ieee33_seed_31415,31415,18,1580,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,18,1580,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,18,1580,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_31415,31415,18,1580,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_31415,31415,19,1646,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,19,1646,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,19,1646,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_31415,31415,19,1646,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_31415,31415,20,1707,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,20,1707,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,20,1707,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_31415,31415,20,1707,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_31415,31415,21,1768,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,21,1768,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,21,1768,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_31415,31415,21,1768,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_31415,31415,21,1768,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_31415,31415,22,1829,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,22,1829,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,22,1829,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_31415,31415,22,1829,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_31415,31415,22,1829,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_31415,31415,23,1883,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_31415,31415,23,1883,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_31415,31415,23,1883,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_31415,31415,23,1883,"7,10,14,28,36",139.15707296498272,3.0055372461562495
