case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_66780,66780,1,1.8414130000164732,199,199,0,0,100,100,2,2,147.67073666243974,3.0872503771875
ieee33,ieee33_seed_66780,66780,2,2.5908226000028662,95,294,100,100,100,100,4,4,147.23185229917206,3.0872503771875
ieee33,ieee33_seed_66780,66780,3,3.3153166999982204,94,388,100,200,100,100,5,5,144.3801781723191,3.06410297146875
ieee33,ieee33_seed_66780,66780,4,4.0387747999920975,94,482,100,300,100,100,1,1,141.1607615791273,3.0120445489687495
ieee33,ieee33_seed_66780,66780,5,4.7098655000154395,87,569,100,400,100,100,2,2,141.05383920207575,3.0120445489687495
ieee33,ieee33_seed_66780,66780,6,5.351460700010648,84,653,100,500,100,100,2,2,141.05383920207575,3.0120445489687495
ieee33,ieee33_seed_66780,66780,7,6.058685600000899,88,741,100,600,100,100,2,2,141.05383920207575,3.0120445489687495
ieee33,ieee33_seed_66780,66780,8,6.731055900017964,84,825,100,700,100,100,3,3,141.05383920207575,3.0113938186875
ieee33,ieee33_seed_66780,66780,9,7.388805599999614,83,908,100,800,100,100,3,3,141.05383920207575,2.99902994334375
ieee33,ieee33_seed_66780,66780,10,8.056816399999661,86,994,100,900,100,100,4,4,140.8141675434609,2.99902994334375
ieee33,ieee33_seed_66780,66780,11,8.688956700003473,81,1075,100,1000,100,100,4,4,140.8141675434609,2.99902994334375
ieee33,ieee33_seed_66780,66780,12,9.318113599991193,81,1156,100,1100,100,100,2,2,139.15707296498272,2.99902994334375
ieee33,ieee33_seed_66780,66780,13,9.928327200002968,77,1233,100,1200,100,100,2,2,139.15707296498272,2.99902994334375
ieee33,ieee33_seed_66780,66780,14,10.513704100012546,72,1305,100,1300,100,100,2,2,139.15707296498272,2.99902994334375
ieee33,ieee33_seed_66780,66780,15,11.13653940000222,76,1381,100,1400,100,100,2,2,139.15707296498272,2.99902994334375
ieee33,ieee33_seed_66780,66780,16,11.680137799994554,67,1448,100,1500,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_66780,66780,17,12.225849600014044,67,1515,100,1600,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_66780,66780,18,12.885326000017812,79,1594,100,1700,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_66780,66780,19,13.452620600000955,69,1663,100,1800,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_66780,66780,20,13.95727579999948,62,1725,100,1900,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_66780,66780,21,14.407771099999081,54,1779,100,2000,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_66780,66780,22,14.878236799995648,55,1834,100,2100,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_66780,66780,23,15.301286900008563,50,1884,100,2200,100,100,3,3,138.26747691143908,2.99902994334375
