case,run_id,seed,generation,elapsed_time_s,unique_evaluations_generation,unique_evaluations_cumulative,cache_hits_generation,cache_hits_cumulative,population_size,feasible_population_size,nondominated_size,archive_nondominated_size,best_loss,best_saidi
ieee33,ieee33_seed_11235,11235,1,1.8492813000048045,200,200,0,0,100,100,2,2,145.64007596152805,3.035191954687499
ieee33,ieee33_seed_11235,11235,2,2.6987872000026982,97,297,100,100,100,100,2,2,145.64007596152805,3.035191954687499
ieee33,ieee33_seed_11235,11235,3,3.43873209998128,95,392,100,200,100,100,3,3,144.21149816015676,3.0091627434374995
ieee33,ieee33_seed_11235,11235,4,4.157748500001617,93,485,100,300,100,100,3,3,144.21149816015676,3.0055372461562495
ieee33,ieee33_seed_11235,11235,5,4.866684499982512,92,577,100,400,100,100,4,4,144.21149816015676,3.0055372461562495
ieee33,ieee33_seed_11235,11235,6,5.565303199982736,90,667,100,500,100,100,4,4,140.87706676304427,3.0055372461562495
ieee33,ieee33_seed_11235,11235,7,6.210193899984006,86,753,100,600,100,100,4,4,140.87706676304427,3.0055372461562495
ieee33,ieee33_seed_11235,11235,8,6.853345599985914,83,836,100,700,100,100,4,4,140.87706676304427,3.0055372461562495
ieee33,ieee33_seed_11235,11235,9,7.5265168999903835,85,921,100,800,100,100,3,3,140.87706676304427,3.0055372461562495
ieee33,ieee33_seed_11235,11235,10,8.193113699991954,84,1005,100,900,100,100,4,4,140.87706676304427,3.0055372461562495
ieee33,ieee33_seed_11235,11235,11,8.845829900004901,85,1090,100,1000,100,100,5,5,140.05773323253297,3.0055372461562495
ieee33,ieee33_seed_11235,11235,12,9.508396299992455,84,1174,100,1100,100,100,4,4,140.05773323253297,3.0055372461562495
ieee33,ieee33_seed_11235,11235,13,10.112269599980209,76,1250,100,1200,100,100,4,4,140.05773323253297,3.0055372461562495
ieee33,ieee33_seed_11235,11235,14,10.72385799998301,79,1329,100,1300,100,100,1,1,139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_11235,11235,15,11.27254889998585,69,1398,100,1400,100,100,2,2,138.6425908856557,3.0055372461562495
ieee33,ieee33_seed_11235,11235,16,11.832959599996684,69,1467,100,1500,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_11235,11235,17,12.36316939999233,66,1533,100,1600,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_11235,11235,18,12.902549399994314,67,1600,100,1700,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_11235,11235,19,13.306946299999254,49,1649,100,1800,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_11235,11235,20,13.861205499997595,69,1718,100,1900,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_11235,11235,21,14.333451999991667,58,1776,100,2000,100,100,3,3,138.6425908856557,2.99902994334375
ieee33,ieee33_seed_11235,11235,22,14.802366999996593,58,1834,100,2100,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_11235,11235,23,15.247185999993235,54,1888,100,2200,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_11235,11235,24,15.661848399991868,50,1938,100,2300,100,100,3,3,138.26747691143908,2.99902994334375
ieee33,ieee33_seed_11235,11235,25,16.02825619999203,43,1981,100,2400,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_11235,11235,26,16.520667999982834,61,2042,100,2500,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_11235,11235,27,16.878815699979896,42,2084,100,2600,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_11235,11235,28,17.2726502000005,47,2131,100,2700,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_11235,11235,29,17.694738599995617,48,2179,100,2800,100,100,4,4,137.63400755669326,2.99902994334375
ieee33,ieee33_seed_11235,11235,30,18.042783099983353,41,2220,100,2900,100,100,4,4,137.63400755669326,2.99902994334375
