case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method
ieee33,"33,34,35,36,37",True,True,True,True,True,185.68063610324225,0.9159677286485081,0.9159677286485081,0.9983942382629303,0.9983942382629303,0.9,1.05,True,3.8460948465937497,10.511327812500001,14.4680767812,3.8460948465937497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"7,11,14,23,29",True,True,True,True,True,235.0893084147952,0.8440519851539132,0.8440519851539132,0.9984262679534847,0.9984262679534847,0.9,1.05,False,4.315271379374999,11.79358125,15.6460845132,4.315271379374999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"4,9,13,16,28",True,True,True,True,True,167.68962310788422,0.9202895817676178,0.9202895817676178,0.9983687608326229,0.9983687608326229,0.9,1.05,True,3.1220179664999996,8.532435000000001,11.772045449100002,3.1220179664999996,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"19,23,34,35,36",True,True,True,True,True,297.8703032076367,0.8871485194875585,0.8871485194875585,0.9984292907289689,0.9984292907289689,0.9,1.05,False,4.797834363656249,13.112419687500001,17.8414625592,4.797834363656249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"5,11,26,35,36",True,True,True,True,True,172.95077555231828,0.9254147275758726,0.9254147275758726,0.9983707999325524,0.9983707999325524,0.9,1.05,True,3.0742357715624995,8.401846875,11.555184934800003,3.0742357715624995,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"14,19,23,28,33",True,True,True,True,True,432.9916598702157,0.7559777514666588,0.7559777514666588,0.9985557314261795,0.9985557314261795,0.9,1.05,False,6.35531081109375,17.368982812499997,23.046114902399996,6.35531081109375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"2,5,8,13,31",True,True,True,True,True,417.68412386523863,0.8092636901336776,0.8092636901336776,0.998502939587125,0.998502939587125,0.9,1.05,False,5.5138235959687485,15.069209062499999,20.2911831837,5.5138235959687485,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"2,4,12,21,29",True,True,True,True,True,466.64323273208817,0.7839686939994969,0.7839686939994969,0.9985424372952098,0.9985424372952098,0.9,1.05,False,5.317303051031249,14.532120937499998,19.453191319799995,5.317303051031249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"12,19,22,28,35",True,True,True,True,True,449.78093170152374,0.746570095623378,0.746570095623378,0.9985680754789876,0.9985680754789876,0.9,1.05,False,6.34359766603125,17.3369709375,23.013987418799996,6.34359766603125,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,11235,100,100,evolutionary
ieee33,"4,13,17,21,23",True,True,True,True,True,405.0162895253071,0.8124721475873528,0.8124721475873528,0.9985126543596352,0.9985126543596352,0.9,1.05,False,4.8945142911562485,13.3766446875,17.921781268200004,4.8945142911562485,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,11235,100,100,evolutionary
