case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method
ieee33,"33,34,35,36,37",True,True,True,True,True,185.68063610324225,0.9159677286485081,0.9159677286485081,0.9983942382629303,0.9983942382629303,0.9,1.05,True,3.8460948465937497,10.511327812500001,14.4680767812,3.8460948465937497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"7,12,17,22,33",True,True,True,True,True,243.73741122052976,0.8965488724240464,0.8965488724240464,0.9984046803921768,0.9984046803921768,0.9,1.05,False,4.642774633781249,12.688643437500001,17.0302435983,4.642774633781249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"4,14,24,31,35",True,True,True,True,True,308.7148074465875,0.8497060402688787,0.8497060402688787,0.9984658831180561,0.9984658831180561,0.9,1.05,False,4.131207671249999,11.290537500000001,15.207008904,4.131207671249999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"7,8,13,16,28",True,True,True,True,True,147.65809878733978,0.9185168525904079,0.9185168525904079,0.9983810771652744,0.9983810771652744,0.9,1.05,True,3.1571574016874995,8.628470625000002,11.868427899900002,3.1571574016874995,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"7,14,16,23,35",True,True,True,True,True,228.92231432873072,0.8964649444502227,0.8964649444502227,0.9984055003670277,0.9984055003670277,0.9,1.05,False,4.326426755624999,11.82406875,15.892395220800001,4.326426755624999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"2,10,25,32,34",True,True,True,True,True,439.357583758328,0.7872569997992329,0.7872569997992329,0.998531475303692,0.998531475303692,0.9,1.05,False,5.547289724718748,15.160671562500003,20.323310667299996,5.547289724718748,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"6,12,26,32,35",True,True,True,True,True,165.2499288056177,0.9234190534975968,0.9234190534975968,0.9983715629916163,0.9983715629916163,0.9,1.05,True,3.0482065603125,8.330709375000001,11.426675000400003,3.0482065603125,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"5,13,21,30,33",True,True,True,True,True,309.732853110732,0.8128616140724457,0.8128616140724457,0.9984436535565573,0.9984436535565573,0.9,1.05,False,4.9159883904375,13.435333125000003,18.422434554300004,4.9159883904375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"2,11,17,35,37",True,True,True,True,True,443.1299494311972,0.8157311877578278,0.8157311877578278,0.9985184006010286,0.9985184006010286,0.9,1.05,False,5.139839607187499,14.047115625000002,18.8374145508,5.139839607187499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"11,20,22,29,35",True,True,True,True,True,325.014658298256,0.8308137640569174,0.8308137640569174,0.9984642770031786,0.9984642770031786,0.9,1.05,False,4.993053448031248,13.645950937499997,18.259119845999997,4.993053448031248,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"6,8,12,24,36",True,True,True,True,True,173.27296160875727,0.9230823298418859,0.9230823298418859,0.9983835821119711,0.9983835821119711,0.9,1.05,True,3.895271463562499,10.645726875000001,14.4386265879,3.895271463562499,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"6,10,14,20,22",True,True,True,True,True,428.6732591400035,0.7669819596808386,0.7669819596808386,0.9985088433354271,0.9985088433354271,0.9,1.05,False,6.517156728187499,17.811305625000003,24.248218247100002,6.517156728187499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"10,21,28,31,33",True,True,True,True,True,184.94258109362877,0.904753217330683,0.904753217330683,0.9983785381099396,0.9983785381099396,0.9,1.05,True,3.5847801579375,9.797158125000003,13.480156660500002,3.5847801579375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"7,8,16,27,34",True,True,True,True,True,149.7151109186031,0.917085558573266,0.917085558573266,0.9983819846773025,0.9983819846773025,0.9,1.05,True,3.0829741496249996,8.425728750000001,11.579280547500005,3.0829741496249996,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,8675,100,100,evolutionary
ieee33,"8,9,18,23,36",True,True,True,True,True,321.9987745062311,0.8757547911392627,0.8757547911392627,0.998435032509868,0.998435032509868,0.9,1.05,False,4.895815751718749,13.380201562499996,18.2671517169,4.895815751718749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,8675,100,100,evolutionary
