case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_8675,8675,1,200,"7,8,13,16,28",147.65809878733978,3.1571574016874995
ieee33,ieee33_seed_8675,8675,1,200,"7,13,17,28,35",149.35743366892143,3.06057043565625
ieee33,ieee33_seed_8675,8675,1,200,"6,11,13,25,36",163.0928040977558,3.028684651874999
ieee33,ieee33_seed_8675,8675,1,200,"8,12,28,33,36",147.32692098434467,3.2822835386249993
ieee33,ieee33_seed_8675,8675,2,300,"7,9,13,16,28",144.85095602201602,3.043930332749999
ieee33,ieee33_seed_8675,8675,2,300,"7,11,14,28,31",143.58480332788358,3.1235983114687498
ieee33,ieee33_seed_8675,8675,2,300,"7,10,14,17,26",148.09020245107718,3.0179011214999996
ieee33,ieee33_seed_8675,8675,3,390,"7,9,13,16,28",144.85095602201602,3.043930332749999
ieee33,ieee33_seed_8675,8675,3,390,"7,11,14,28,31",143.58480332788358,3.1235983114687498
ieee33,ieee33_seed_8675,8675,3,390,"7,10,14,17,26",148.09020245107718,3.0179011214999996
ieee33,ieee33_seed_8675,8675,3,390,"7,10,12,17,28",146.13099705967488,3.0309157271249996
ieee33,ieee33_seed_8675,8675,4,482,"7,11,14,28,31",143.58480332788358,3.1235983114687498
ieee33,ieee33_seed_8675,8675,4,482,"7,9,14,16,28",143.96524832967913,3.043930332749999
ieee33,ieee33_seed_8675,8675,4,482,"7,10,12,28,32",144.61162218023028,3.02505915459375
ieee33,ieee33_seed_8675,8675,4,482,"7,10,27,32,34",143.62896192188538,3.082323419343749
ieee33,ieee33_seed_8675,8675,4,482,"6,11,14,28,32",147.8173551859786,3.01567004625
ieee33,ieee33_seed_8675,8675,5,569,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_8675,8675,6,664,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_8675,8675,7,748,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_8675,8675,8,829,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_8675,8675,9,909,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_8675,8675,10,987,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_8675,8675,10,987,"7,11,14,28,32",139.08843280497115,3.01567004625
ieee33,ieee33_seed_8675,8675,10,987,"6,9,14,27,36",149.18880118766495,3.0055372461562495
ieee33,ieee33_seed_8675,8675,11,1062,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_8675,8675,11,1062,"6,9,14,27,36",149.18880118766495,3.0055372461562495
ieee33,ieee33_seed_8675,8675,11,1062,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,12,1146,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,12,1146,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,13,1216,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,13,1216,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,13,1216,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,14,1284,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,14,1284,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,14,1284,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,14,1284,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_8675,8675,15,1355,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,15,1355,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,15,1355,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,15,1355,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_8675,8675,16,1418,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,16,1418,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,16,1418,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,16,1418,"7,10,14,32,37",137.97384885633065,3.34893691171875
ieee33,ieee33_seed_8675,8675,17,1473,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,17,1473,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,17,1473,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,17,1473,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,18,1536,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,18,1536,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,18,1536,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,18,1536,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,19,1595,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,19,1595,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,19,1595,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,19,1595,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,20,1653,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,20,1653,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,20,1653,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,20,1653,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,21,1711,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,21,1711,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,21,1711,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,21,1711,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,22,1767,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,22,1767,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,22,1767,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,22,1767,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,23,1819,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,23,1819,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,23,1819,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,23,1819,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,23,1819,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,24,1870,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,24,1870,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,24,1870,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,24,1870,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,24,1870,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,25,1921,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,25,1921,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,25,1921,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,25,1921,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,25,1921,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,26,1972,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,26,1972,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,26,1972,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,26,1972,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,26,1972,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,27,2023,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,27,2023,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,27,2023,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,27,2023,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,27,2023,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,28,2071,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,28,2071,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,28,2071,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,28,2071,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,28,2071,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,29,2112,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,29,2112,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,29,2112,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,29,2112,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,29,2112,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,30,2166,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,30,2166,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,30,2166,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,30,2166,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,30,2166,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,31,2210,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,31,2210,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,31,2210,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,31,2210,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,31,2210,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,32,2252,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,32,2252,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,32,2252,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,32,2252,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,32,2252,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,33,2291,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,33,2291,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,33,2291,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_8675,8675,33,2291,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_8675,8675,33,2291,"7,9,14,32,37",137.3403817568125,3.3554442145312495
ieee33,ieee33_seed_8675,8675,34,2328,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_8675,8675,34,2328,"7,10,14,28,36",139.15707296498272,3.0055372461562495
ieee33,ieee33_seed_8675,8675,34,2328,"7,10,14,27,36",142.0958063322025,2.99902994334375
