case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method
ieee33,"33,34,35,36,37",True,True,True,True,True,185.68063610324225,0.9159677286485081,0.9159677286485081,0.9983942382629303,0.9983942382629303,0.9,1.05,True,3.8460948465937497,10.511327812500001,14.4680767812,3.8460948465937497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"2,5,8,9,30",True,True,True,True,True,411.31542856576806,0.814468825549043,0.814468825549043,0.9984956875371869,0.9984956875371869,0.9,1.05,False,5.439640343906249,14.8664671875,20.0020358313,5.439640343906249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"7,10,14,25,31",True,True,True,True,True,150.88530186034208,0.9196972028784209,0.9196972028784209,0.9983703560756421,0.9983703560756421,0.9,1.05,True,3.139494722624999,8.580198750000003,11.6756629983,3.139494722624999,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"3,6,8,11,36",True,True,True,True,True,183.291685737709,0.9172781223804091,0.9172781223804091,0.9983756833873922,0.9983756833873922,0.9,1.05,True,3.4010882956875,9.295130625000002,12.936666729600002,3.4010882956875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"10,12,19,24,32",True,True,True,True,True,243.76513463695335,0.9043981547064142,0.9043981547064142,0.9984100475170804,0.9984100475170804,0.9,1.05,True,4.12014525646875,11.2603040625,15.3114232257,4.12014525646875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"2,9,13,36,37",True,True,True,True,True,423.7903829462177,0.8235625668863957,0.8235625668863957,0.9985055827267677,0.9985055827267677,0.9,1.05,False,5.0294943437812485,13.745543437500002,18.3635341677,5.0294943437812485,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"4,12,17,25,33",True,True,True,True,True,193.16940014716295,0.9191053793485636,0.9191053793485636,0.9983780020257276,0.9983780020257276,0.9,1.05,True,3.6526420301249996,9.982623750000004,13.710403626300003,3.6526420301249996,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"6,8,9,23,28",True,True,True,True,True,405.4145888275647,0.7346486956829892,0.7346486956829892,0.9985684001952841,0.9985684001952841,0.9,1.05,False,5.7930798480937495,15.8324128125,20.8480595661,5.7930798480937495,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"7,12,19,22,35",True,True,True,True,True,414.81762812299183,0.7914480316688017,0.7914480316688017,0.9984942676248564,0.9984942676248564,0.9,1.05,False,6.111937685906249,16.703847187500003,22.997923677,6.111937685906249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"13,19,24,25,35",True,True,True,True,True,365.91161864966847,0.7813677112827189,0.7813677112827189,0.9985204148774994,0.9985204148774994,0.9,1.05,False,5.400875411437499,14.760523124999999,20.010067702199997,5.400875411437499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary
ieee33,"2,13,21,28,31",True,True,True,True,True,462.1926402392151,0.792901590713798,0.792901590713798,0.9985395861755694,0.9985395861755694,0.9,1.05,False,5.2584584413124995,14.371299375000003,19.1908168704,5.2584584413124995,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary
