case,run_id,seed,generation,unique_evaluations_cumulative,open_switches,losses_kw,saidi
ieee33,ieee33_seed_1234,1234,1,200,"7,10,27,35,36",153.62984404559143,3.0525757493437493
ieee33,ieee33_seed_1234,1234,1,200,"7,10,14,26,31",147.65729234045017,3.1199728141874994
ieee33,ieee33_seed_1234,1234,1,200,"6,11,14,26,32",154.58348403796103,3.01567004625
ieee33,ieee33_seed_1234,1234,2,296,"7,10,14,26,31",147.65729234045017,3.1199728141874994
ieee33,ieee33_seed_1234,1234,2,296,"6,11,14,26,32",154.58348403796103,3.01567004625
ieee33,ieee33_seed_1234,1234,2,296,"7,10,14,25,36",149.15791166865984,3.0250591545937495
ieee33,ieee33_seed_1234,1234,2,296,"9,27,32,33,34",144.19443323227145,3.16970719996875
ieee33,ieee33_seed_1234,1234,3,392,"6,10,14,26,32",153.48153877625842,3.0120445489687495
ieee33,ieee33_seed_1234,1234,3,392,"7,11,13,28,32",143.30968240796247,3.01567004625
ieee33,ieee33_seed_1234,1234,4,478,"6,10,14,26,32",153.48153877625842,3.0120445489687495
ieee33,ieee33_seed_1234,1234,4,478,"7,11,13,28,32",143.30968240796247,3.01567004625
ieee33,ieee33_seed_1234,1234,5,567,"6,10,14,26,32",153.48153877625842,3.0120445489687495
ieee33,ieee33_seed_1234,1234,5,567,"7,11,13,28,32",143.30968240796247,3.01567004625
ieee33,ieee33_seed_1234,1234,6,659,"7,11,13,28,32",143.30968240796247,3.01567004625
ieee33,ieee33_seed_1234,1234,6,659,"7,10,14,31,37",141.2511858295152,3.34893691171875
ieee33,ieee33_seed_1234,1234,6,659,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_1234,1234,7,748,"7,11,13,28,32",143.30968240796247,3.01567004625
ieee33,ieee33_seed_1234,1234,7,748,"7,10,14,31,37",141.2511858295152,3.34893691171875
ieee33,ieee33_seed_1234,1234,7,748,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_1234,1234,8,831,"7,11,13,28,32",143.30968240796247,3.01567004625
ieee33,ieee33_seed_1234,1234,8,831,"7,10,14,31,37",141.2511858295152,3.34893691171875
ieee33,ieee33_seed_1234,1234,8,831,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_1234,1234,8,831,"7,11,14,32,37",138.79478955741902,3.3525624089999995
ieee33,ieee33_seed_1234,1234,8,831,"7,10,14,28,31",142.4026566022894,3.1199728141874994
ieee33,ieee33_seed_1234,1234,9,912,"7,10,13,27,36",145.2510014456555,2.99902994334375
ieee33,ieee33_seed_1234,1234,9,912,"7,11,14,32,37",138.79478955741902,3.3525624089999995
ieee33,ieee33_seed_1234,1234,9,912,"7,9,14,27,32",140.44874600872205,3.0120445489687495
ieee33,ieee33_seed_1234,1234,10,997,"7,11,14,32,37",138.79478955741902,3.3525624089999995
ieee33,ieee33_seed_1234,1234,10,997,"7,9,14,27,32",140.44874600872205,3.0120445489687495
ieee33,ieee33_seed_1234,1234,10,997,"7,11,28,32,34",140.23872014659793,3.0924562194374996
ieee33,ieee33_seed_1234,1234,10,997,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,11,1068,"7,9,14,27,32",140.44874600872205,3.0120445489687495
ieee33,ieee33_seed_1234,1234,11,1068,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,11,1068,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,12,1148,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,12,1148,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,12,1148,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,13,1220,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,13,1220,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,13,1220,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,13,1220,"7,9,14,27,36",141.5813320709134,3.0055372461562495
ieee33,ieee33_seed_1234,1234,14,1291,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,14,1291,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,14,1291,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,14,1291,"7,9,14,27,36",141.5813320709134,3.0055372461562495
ieee33,ieee33_seed_1234,1234,15,1362,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,15,1362,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,15,1362,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,15,1362,"7,9,14,27,36",141.5813320709134,3.0055372461562495
ieee33,ieee33_seed_1234,1234,15,1362,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_1234,1234,16,1431,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,16,1431,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,16,1431,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,16,1431,"7,9,14,27,36",141.5813320709134,3.0055372461562495
ieee33,ieee33_seed_1234,1234,16,1431,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_1234,1234,17,1492,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,17,1492,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,17,1492,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,17,1492,"7,9,14,27,36",141.5813320709134,3.0055372461562495
ieee33,ieee33_seed_1234,1234,17,1492,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_1234,1234,18,1555,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,18,1555,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,18,1555,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,18,1555,"7,9,14,27,36",141.5813320709134,3.0055372461562495
ieee33,ieee33_seed_1234,1234,18,1555,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_1234,1234,18,1555,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_1234,1234,19,1614,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,19,1614,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,19,1614,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,19,1614,"7,9,14,27,36",141.5813320709134,3.0055372461562495
ieee33,ieee33_seed_1234,1234,19,1614,"7,10,14,27,32",141.08221759042345,3.00553724615625
ieee33,ieee33_seed_1234,1234,19,1614,"7,10,14,28,32",138.26747691143908,3.0120445489687495
ieee33,ieee33_seed_1234,1234,20,1678,"7,10,14,27,36",142.0958063322025,2.99902994334375
ieee33,ieee33_seed_1234,1234,20,1678,"7,9,14,28,32",137.63400755669326,3.01855185178125
ieee33,ieee33_seed_1234,1234,20,1678,"7,11,14,28,36",139.88091165861837,3.0091627434374995
ieee33,ieee33_seed_1234,1234,20,1678,"7,9,14,27,36",141.5813320709134,3.0055372461562495
